trans_id,student_id,amount,category,pay_method,time,location
7266,20230003,53.1,生活服务,支付宝,2025/5/30 1:09,打印店
3266,20230003,40.09,超市,校园卡,2025/9/9 19:47,体育馆
4132,20230003,32.68,生活服务,校园卡,2025/7/11 5:20,图书馆
3961,20230003,29.17,交通,微信,2025/11/9 22:28,校门口
3789,20230003,57.08,交通,支付宝,2025/8/28 7:48,打印店
9796,20230003,34.41,学习用品,支付宝,2025/9/30 7:53,校园超市
556,20230003,10.91,生活服务,支付宝,2025/8/10 9:37,打印店
7768,20230003,46.59,生活服务,校园卡,2025/6/9 8:33,体育馆
6777,20230003,55.1,交通,支付宝,2025/10/1 19:30,图书馆
9217,20230003,71.14,娱乐,支付宝,2025/10/9 13:41,打印店
7917,20230003,50.15,交通,校园卡,2025/7/13 7:49,打印店
1930,20230003,30.74,娱乐,支付宝,2025/7/27 4:04,校园超市
2121,20230003,72.11,娱乐,校园卡,2025/5/23 15:04,打印店
5054,20230003,28.04,超市,支付宝,2025/8/22 15:28,校门口
1560,20230003,42.13,娱乐,支付宝,2025/8/3 16:08,二食堂
856,20230003,6.66,超市,校园卡,2025/11/5 19:14,打印店
8890,20230003,4.23,娱乐,校园卡,2025/6/18 17:11,一食堂
6648,20230003,38.03,超市,校园卡,2025/8/14 7:54,二食堂
1869,20230003,40.73,超市,微信,2025/11/3 16:21,一食堂
1516,20230003,31.31,餐饮,微信,2025/7/28 20:24,二食堂
3470,20230003,59.15,生活服务,校园卡,2025/5/29 23:49,一食堂
682,20230003,72.82,生活服务,校园卡,2025/6/14 15:58,校园超市
6634,20230003,8.06,餐饮,校园卡,2025/6/22 11:29,打印店
8375,20230003,56.43,超市,微信,2025/10/3 22:27,一食堂
2660,20230003,7.31,餐饮,支付宝,2025/6/20 9:07,校园超市
7203,20230003,38.65,超市,校园卡,2025/9/23 17:50,一食堂
7272,20230003,49.55,交通,校园卡,2025/9/24 11:22,图书馆
8304,20230003,63.57,交通,校园卡,2025/5/22 22:51,打印店
2300,20230003,16.47,学习用品,支付宝,2025/10/4 7:34,校门口
680,20230003,44.81,生活服务,支付宝,2025/6/1 0:41,图书馆
5758,20230003,45.9,生活服务,微信,2025/10/14 21:24,图书馆
9472,20230003,11.6,餐饮,校园卡,2025/9/26 3:09,二食堂
9731,20230003,32.66,学习用品,支付宝,2025/7/9 17:55,一食堂
6245,20230003,52.46,餐饮,微信,2025/5/23 14:35,体育馆
4221,20230003,24.44,超市,微信,2025/9/4 20:15,校园超市
6283,20230003,15.11,生活服务,校园卡,2025/10/31 18:56,校园超市
8593,20230003,33.98,学习用品,微信,2025/10/26 21:19,校园超市
3632,20230003,25.45,餐饮,校园卡,2025/6/9 14:12,一食堂
2946,20230003,51.08,生活服务,校园卡,2025/10/7 12:05,体育馆
2510,20230003,61.81,学习用品,微信,2025/9/25 15:03,打印店
9305,20230003,19.69,学习用品,支付宝,2025/8/12 23:35,二食堂
9985,20230003,55.42,学习用品,校园卡,2025/8/14 15:51,二食堂
1838,20230003,47.38,学习用品,支付宝,2025/7/12 3:00,校门口
6985,20230003,11.67,超市,支付宝,2025/5/30 22:57,体育馆
7088,20230003,4.39,交通,校园卡,2025/10/17 8:22,校园超市
5920,20230003,72.15,生活服务,微信,2025/9/30 21:44,一食堂
635,20230003,74.65,超市,校园卡,2025/7/22 2:43,打印店
6249,20230003,40.46,学习用品,支付宝,2025/6/26 17:06,一食堂
1288,20230003,52.67,交通,校园卡,2025/9/14 23:57,一食堂
6957,20230003,70.97,餐饮,校园卡,2025/9/17 17:29,二食堂
533,20230003,49.32,餐饮,支付宝,2025/11/15 10:46,二食堂
169,20230003,22.7,餐饮,微信,2025/6/1 3:13,体育馆
5253,20230003,66.82,娱乐,支付宝,2025/11/8 17:24,二食堂
7380,20230003,16.15,生活服务,支付宝,2025/9/19 12:01,打印店
8968,20230003,74.52,超市,校园卡,2025/7/10 14:29,校园超市
7853,20230003,16.98,交通,校园卡,2025/6/4 15:56,二食堂
4767,20230003,69.59,娱乐,微信,2025/10/31 21:41,打印店
5615,20230003,5.75,生活服务,支付宝,2025/10/1 4:18,打印店
460,20230003,58.55,超市,校园卡,2025/5/23 3:38,打印店
4160,20230004,72.71,娱乐,校园卡,2025/6/12 4:46,图书馆
2747,20230004,70.1,娱乐,校园卡,2025/6/9 15:07,图书馆
7403,20230004,54.94,超市,微信,2025/10/26 12:09,一食堂
1883,20230004,76.03,娱乐,支付宝,2025/7/10 10:42,一食堂
1792,20230004,17.61,交通,微信,2025/8/17 12:16,体育馆
9733,20230004,72.14,娱乐,校园卡,2025/9/24 0:17,体育馆
6046,20230004,19.47,餐饮,微信,2025/7/8 20:11,一食堂
6363,20230004,34.71,生活服务,微信,2025/7/21 1:51,体育馆
8664,20230004,33.96,娱乐,支付宝,2025/7/18 16:29,校门口
5863,20230004,64.77,交通,支付宝,2025/5/26 10:56,一食堂
8650,20230004,60.46,交通,微信,2025/6/4 6:33,二食堂
2047,20230004,76.48,超市,微信,2025/11/12 11:57,校园超市
4878,20230004,3.21,超市,校园卡,2025/7/11 15:03,一食堂
7254,20230004,44.74,超市,支付宝,2025/11/7 18:40,打印店
3512,20230004,9.71,学习用品,支付宝,2025/6/16 6:17,图书馆
5672,20230004,39.75,超市,支付宝,2025/10/4 11:17,校园超市
7477,20230004,68.66,学习用品,校园卡,2025/8/1 22:24,打印店
1815,20230004,47.63,餐饮,校园卡,2025/6/9 6:56,校门口
5714,20230004,16.84,娱乐,支付宝,2025/8/25 21:12,打印店
4906,20230004,33.63,娱乐,支付宝,2025/6/5 17:39,二食堂
3397,20230004,37.95,超市,支付宝,2025/6/22 12:24,图书馆
2024,20230004,31.94,娱乐,校园卡,2025/5/28 11:50,校园超市
4310,20230004,35.74,餐饮,支付宝,2025/7/12 12:32,校园超市
9319,20230004,22.65,餐饮,微信,2025/7/30 15:04,二食堂
6012,20230004,63.23,餐饮,支付宝,2025/7/22 4:17,一食堂
6134,20230004,45.35,超市,支付宝,2025/9/26 17:57,校园超市
5861,20230004,43.75,超市,微信,2025/8/29 8:27,打印店
4483,20230004,68.84,生活服务,校园卡,2025/7/26 9:25,校园超市
5001,20230004,23.21,生活服务,支付宝,2025/7/16 5:05,校门口
6463,20230004,71.3,餐饮,校园卡,2025/6/1 8:33,校园超市
20,20230004,30.12,交通,校园卡,2025/9/29 2:16,图书馆
1031,20230004,27.54,学习用品,校园卡,2025/11/14 12:04,校园超市
7222,20230004,6.38,娱乐,支付宝,2025/9/15 8:13,一食堂
4987,20230004,13.14,交通,校园卡,2025/10/3 14:51,打印店
5007,20230004,64.16,娱乐,支付宝,2025/8/30 12:38,体育馆
3422,20230004,60.93,餐饮,校园卡,2025/9/21 1:58,校门口
1038,20230004,68.66,餐饮,支付宝,2025/6/7 13:39,打印店
2979,20230004,40.42,娱乐,支付宝,2025/10/1 7:45,一食堂
3143,20230004,17.35,餐饮,微信,2025/10/20 14:42,打印店
5885,20230004,19.81,娱乐,微信,2025/6/17 10:49,体育馆
3652,20230004,74.66,超市,校园卡,2025/8/21 11:30,图书馆
257,20230004,60.62,娱乐,微信,2025/6/25 7:57,校门口
7543,20230004,30.8,交通,支付宝,2025/10/26 15:12,打印店
1634,20230004,2.47,娱乐,微信,2025/8/27 2:38,一食堂
1089,20230004,56.46,超市,校园卡,2025/9/8 17:22,打印店
8496,20230004,37.38,餐饮,校园卡,2025/6/20 3:45,图书馆
6377,20230004,56.64,交通,支付宝,2025/8/10 9:31,体育馆
2026,20230004,40.64,学习用品,微信,2025/6/22 16:24,校园超市
4475,20230004,54.91,学习用品,支付宝,2025/6/21 9:11,校门口
7188,20230004,35.24,娱乐,微信,2025/5/28 19:49,一食堂
9548,20230004,70.44,生活服务,支付宝,2025/7/11 20:56,打印店
7124,20230004,10.29,娱乐,微信,2025/7/22 9:41,二食堂
235,20230004,33.01,生活服务,支付宝,2025/10/15 13:34,图书馆
6920,20230004,38.42,学习用品,支付宝,2025/9/19 16:28,图书馆
7965,20230004,19.72,餐饮,微信,2025/8/14 0:43,体育馆
910,20230004,36.83,餐饮,校园卡,2025/9/6 23:50,一食堂
4806,20230004,57.54,娱乐,微信,2025/6/25 17:27,打印店
3040,20230004,6.76,学习用品,校园卡,2025/9/29 3:45,校园超市
4379,20230004,40.61,交通,校园卡,2025/10/10 9:54,体育馆
9095,20230004,14.46,餐饮,微信,2025/10/26 2:58,校门口
7230,20230004,66.15,交通,微信,2025/9/27 4:33,校门口
8791,20230004,57.02,餐饮,校园卡,2025/10/12 7:07,二食堂
7847,20230004,24.98,生活服务,校园卡,2025/5/29 15:20,二食堂
5537,20230004,28.9,学习用品,校园卡,2025/6/7 11:40,校门口
8192,20230004,10.19,学习用品,校园卡,2025/6/4 16:20,校园超市
3435,20230004,18,生活服务,校园卡,2025/10/11 23:33,图书馆
2279,20230004,32.76,餐饮,微信,2025/6/25 22:47,校园超市
563,20230004,12.73,娱乐,支付宝,2025/9/1 16:27,校园超市
2751,20230004,4.36,交通,支付宝,2025/6/2 14:58,图书馆
2614,20230004,48.37,餐饮,支付宝,2025/10/2 22:35,图书馆
6677,20230004,70.93,餐饮,支付宝,2025/8/14 0:50,打印店
8362,20230004,3.21,交通,支付宝,2025/9/19 3:24,体育馆
4043,20230004,33.12,交通,校园卡,2025/9/1 10:57,体育馆
293,20230004,45.12,餐饮,微信,2025/8/30 6:14,校门口
6919,20230004,74.18,超市,支付宝,2025/9/26 10:55,打印店
1122,20230004,14.79,超市,校园卡,2025/7/23 23:31,打印店
8224,20230004,4.68,交通,支付宝,2025/10/25 5:23,二食堂
643,20230004,14.84,学习用品,微信,2025/7/7 12:01,一食堂
2215,20230004,40.32,娱乐,校园卡,2025/9/9 20:30,体育馆
4966,20230004,75.08,娱乐,校园卡,2025/11/8 6:29,校门口
982,20230004,60.49,交通,微信,2025/9/2 5:56,体育馆
754,20230004,61.35,生活服务,微信,2025/6/2 4:00,校园超市
4650,20230004,7.84,超市,微信,2025/10/18 8:42,体育馆
1360,20230004,28.99,娱乐,微信,2025/11/13 2:36,二食堂
1627,20230004,67.62,学习用品,微信,2025/9/16 18:43,一食堂
539,20230004,70.82,交通,微信,2025/7/17 11:44,校门口
1471,20230004,33.89,超市,微信,2025/7/12 14:51,一食堂
1355,20230004,13.24,生活服务,支付宝,2025/7/15 2:42,二食堂
2981,20230004,41.51,超市,校园卡,2025/7/14 17:51,体育馆
887,20230004,27.39,餐饮,微信,2025/5/28 18:26,二食堂
2511,20230004,31.15,学习用品,校园卡,2025/10/21 14:54,校门口
4601,20230004,75.96,学习用品,微信,2025/10/29 13:37,二食堂
9849,20230004,64.84,生活服务,校园卡,2025/6/15 7:02,校园超市
7858,20230004,4.67,娱乐,校园卡,2025/8/24 12:38,校园超市
5402,20230004,77.91,学习用品,微信,2025/6/27 8:44,体育馆
8260,20230004,37.85,娱乐,支付宝,2025/9/25 8:37,打印店
3474,20230004,32.02,娱乐,微信,2025/9/6 9:20,一食堂
5428,20230004,19.75,娱乐,校园卡,2025/6/27 16:48,校门口
1312,20230004,37.68,交通,校园卡,2025/6/11 11:53,校门口
9391,20230005,78.23,生活服务,微信,2025/9/17 22:55,一食堂
5948,20230005,16.47,生活服务,校园卡,2025/5/25 1:47,一食堂
2607,20230005,43.96,交通,支付宝,2025/6/23 6:49,图书馆
596,20230005,4.32,交通,支付宝,2025/7/29 11:17,一食堂
1998,20230005,61.85,娱乐,支付宝,2025/8/24 8:46,一食堂
3466,20230005,60.03,超市,支付宝,2025/7/19 7:45,打印店
7335,20230005,34.01,交通,微信,2025/10/27 12:38,二食堂
7806,20230005,71.73,餐饮,支付宝,2025/9/20 3:53,二食堂
9134,20230005,73.5,餐饮,校园卡,2025/5/25 1:58,一食堂
6367,20230005,37.29,学习用品,支付宝,2025/9/4 16:02,一食堂
7532,20230005,11.32,生活服务,校园卡,2025/8/15 13:24,图书馆
2514,20230005,28.06,学习用品,校园卡,2025/8/12 9:19,一食堂
7729,20230005,11.75,餐饮,支付宝,2025/6/11 0:06,二食堂
4439,20230005,14.67,超市,微信,2025/9/19 15:57,校园超市
2853,20230005,72.49,餐饮,微信,2025/9/21 11:06,体育馆
7575,20230005,7.22,交通,校园卡,2025/7/23 17:44,校门口
6207,20230005,22.45,生活服务,校园卡,2025/6/14 21:40,打印店
1235,20230005,46.91,交通,微信,2025/10/1 9:06,二食堂
534,20230005,13.98,娱乐,校园卡,2025/9/20 3:59,图书馆
963,20230005,66.95,学习用品,支付宝,2025/9/13 19:02,打印店
6637,20230005,61.03,生活服务,微信,2025/5/24 13:28,图书馆
1715,20230005,37.59,交通,支付宝,2025/6/18 14:44,一食堂
497,20230005,74.61,餐饮,校园卡,2025/6/26 1:17,二食堂
1893,20230005,76.36,交通,校园卡,2025/10/9 17:58,图书馆
5580,20230005,21.82,超市,支付宝,2025/7/8 5:49,打印店
9802,20230005,13.35,超市,微信,2025/7/8 2:20,二食堂
185,20230005,45.67,生活服务,支付宝,2025/9/28 18:34,体育馆
3005,20230005,47.48,学习用品,支付宝,2025/11/4 6:09,图书馆
9775,20230005,13.04,交通,校园卡,2025/8/7 7:33,体育馆
9179,20230005,53.26,学习用品,支付宝,2025/9/4 1:45,打印店
2181,20230005,75.18,餐饮,支付宝,2025/7/17 6:45,图书馆
3612,20230005,73.4,娱乐,校园卡,2025/9/12 4:38,校门口
4701,20230005,64.93,娱乐,微信,2025/10/2 22:59,体育馆
1559,20230005,7.72,交通,微信,2025/8/23 8:59,一食堂
9992,20230005,32.59,学习用品,校园卡,2025/10/16 8:55,校门口
1913,20230005,76.54,娱乐,支付宝,2025/9/28 17:49,体育馆
4391,20230005,65.89,学习用品,微信,2025/10/12 3:16,图书馆
4563,20230005,77.41,餐饮,校园卡,2025/10/4 3:27,校门口
9274,20230005,57.32,超市,支付宝,2025/7/9 19:14,二食堂
3442,20230005,16.31,娱乐,支付宝,2025/10/24 17:13,图书馆
5712,20230005,58.23,交通,校园卡,2025/7/1 23:18,校园超市
2695,20230005,35.49,娱乐,支付宝,2025/9/5 22:02,一食堂
4177,20230005,60.5,学习用品,微信,2025/10/9 10:12,校园超市
8422,20230005,48.23,餐饮,支付宝,2025/6/7 4:36,打印店
8676,20230005,15.35,生活服务,校园卡,2025/7/17 9:37,打印店
2932,20230005,31.65,生活服务,支付宝,2025/11/10 2:50,校门口
1519,20230005,19.84,娱乐,校园卡,2025/6/29 21:02,二食堂
2973,20230005,61.19,娱乐,微信,2025/5/29 21:14,打印店
7651,20230005,24.02,超市,微信,2025/8/27 8:32,校园超市
3439,20230005,32,交通,校园卡,2025/8/10 3:30,校园超市
3034,20230005,57.04,交通,校园卡,2025/9/19 11:53,打印店
8792,20230005,47.49,生活服务,支付宝,2025/10/2 4:47,校门口
8026,20230005,30.7,餐饮,支付宝,2025/5/22 1:25,二食堂
3203,20230005,45.54,餐饮,微信,2025/9/28 20:25,打印店
1054,20230005,27.75,生活服务,微信,2025/8/22 20:29,一食堂
4254,20230005,7.96,娱乐,微信,2025/9/3 5:08,一食堂
1555,20230005,79.4,学习用品,微信,2025/6/6 14:42,二食堂
9940,20230005,3.1,娱乐,支付宝,2025/6/19 16:52,校门口
4525,20230005,43.72,超市,支付宝,2025/7/30 11:03,校园超市
1633,20230005,38.31,交通,支付宝,2025/9/23 11:07,体育馆
243,20230005,41.4,学习用品,微信,2025/7/6 12:06,二食堂
2043,20230005,60.64,学习用品,支付宝,2025/9/9 3:01,校园超市
9670,20230006,57.69,超市,微信,2025/8/25 5:24,二食堂
2126,20230006,72.85,娱乐,微信,2025/10/24 2:44,校园超市
2044,20230006,73.48,餐饮,校园卡,2025/7/2 12:38,一食堂
7676,20230006,34.95,交通,微信,2025/10/4 11:22,体育馆
2766,20230006,41.46,超市,支付宝,2025/5/23 10:05,一食堂
7103,20230006,17.52,交通,微信,2025/10/7 8:05,二食堂
4280,20230006,33.3,娱乐,支付宝,2025/6/15 20:40,校园超市
9184,20230006,73.87,餐饮,支付宝,2025/6/3 3:14,图书馆
4741,20230006,9.28,餐饮,校园卡,2025/8/1 5:18,校园超市
5313,20230006,10.04,交通,微信,2025/10/29 17:02,二食堂
2737,20230006,14.17,交通,支付宝,2025/6/21 18:57,校门口
4277,20230006,12.24,交通,微信,2025/9/7 6:57,一食堂
3706,20230006,25.57,餐饮,微信,2025/7/21 19:32,校门口
3237,20230006,73.91,娱乐,校园卡,2025/10/20 23:57,打印店
1433,20230006,52.42,超市,校园卡,2025/11/9 8:04,体育馆
4116,20230006,24.88,交通,支付宝,2025/6/14 3:32,校门口
678,20230006,70.74,学习用品,微信,2025/9/30 17:05,校园超市
5214,20230006,28.4,生活服务,校园卡,2025/8/9 21:09,校门口
1549,20230006,5.3,生活服务,校园卡,2025/10/12 4:17,打印店
6757,20230006,8.54,生活服务,支付宝,2025/11/14 17:05,打印店
345,20230006,53.63,娱乐,支付宝,2025/6/25 5:59,二食堂
8338,20230006,63.97,生活服务,微信,2025/8/31 0:13,一食堂
7946,20230006,71.45,学习用品,校园卡,2025/6/17 7:08,体育馆
4034,20230006,77.81,交通,支付宝,2025/7/10 4:32,体育馆
703,20230006,72.5,生活服务,校园卡,2025/6/14 1:43,二食堂
3935,20230006,75.5,娱乐,微信,2025/9/8 7:55,校园超市
2139,20230006,77.15,超市,校园卡,2025/7/2 14:06,图书馆
2837,20230006,52.9,生活服务,微信,2025/6/27 10:59,校门口
311,20230006,10.82,超市,支付宝,2025/7/31 19:00,二食堂
7084,20230006,9.2,超市,校园卡,2025/5/26 17:45,体育馆
8559,20230006,19.16,超市,微信,2025/8/20 2:27,校门口
6151,20230006,62.11,娱乐,支付宝,2025/8/8 20:52,一食堂
6511,20230006,29.27,超市,微信,2025/7/27 2:43,二食堂
7708,20230006,45.56,交通,支付宝,2025/5/24 23:40,校园超市
3902,20230006,26.95,生活服务,支付宝,2025/10/13 0:09,一食堂
9014,20230006,53.08,超市,校园卡,2025/11/13 3:48,打印店
7003,20230006,64.21,学习用品,微信,2025/8/3 20:14,二食堂
6494,20230006,39.74,生活服务,微信,2025/6/27 5:57,校园超市
3117,20230006,46.31,交通,微信,2025/8/18 9:58,校门口
2317,20230006,60.73,交通,支付宝,2025/8/12 8:46,校园超市
597,20230006,50.45,超市,支付宝,2025/7/12 11:46,校园超市
7301,20230006,63.51,超市,微信,2025/7/22 11:15,图书馆
4590,20230006,27.76,娱乐,校园卡,2025/8/24 1:03,一食堂
786,20230006,21.67,交通,校园卡,2025/8/1 23:43,图书馆
2823,20230006,8.15,生活服务,微信,2025/9/8 11:58,打印店
324,20230006,48.17,娱乐,支付宝,2025/7/27 6:15,二食堂
1398,20230006,2.78,生活服务,微信,2025/7/2 19:07,校园超市
6016,20230006,27.11,学习用品,微信,2025/7/16 19:38,打印店
4449,20230006,7.39,学习用品,支付宝,2025/9/5 0:01,打印店
4815,20230006,17.06,生活服务,支付宝,2025/8/27 10:32,校门口
2252,20230006,74.72,娱乐,校园卡,2025/10/28 13:56,体育馆
3096,20230006,45.77,生活服务,支付宝,2025/8/2 2:44,体育馆
5435,20230006,42.98,餐饮,支付宝,2025/10/15 7:58,体育馆
8167,20230006,27.81,娱乐,微信,2025/6/28 14:21,一食堂
5671,20230006,26.97,餐饮,支付宝,2025/7/1 13:55,图书馆
7806,20230006,30.76,餐饮,校园卡,2025/7/6 17:06,体育馆
4560,20230006,67.32,生活服务,支付宝,2025/6/28 22:15,校园超市
4381,20230006,62.83,餐饮,微信,2025/9/22 8:46,二食堂
5641,20230006,40.26,餐饮,支付宝,2025/6/12 18:42,体育馆
3862,20230006,77.53,交通,微信,2025/10/8 9:55,二食堂
9653,20230006,31.16,交通,微信,2025/9/30 20:51,体育馆
6225,20230006,30.85,学习用品,校园卡,2025/6/2 18:58,校门口
9156,20230006,30.35,生活服务,支付宝,2025/10/6 7:08,二食堂
254,20230006,35.23,交通,微信,2025/8/23 10:39,校门口
2808,20230006,39.68,娱乐,校园卡,2025/8/5 22:36,校门口
5258,20230006,41.09,超市,微信,2025/11/15 17:47,体育馆
3574,20230007,24.53,餐饮,微信,2025/9/13 12:30,图书馆
128,20230007,31.2,交通,微信,2025/7/15 19:24,二食堂
9350,20230007,74.87,餐饮,微信,2025/11/15 22:56,二食堂
4583,20230007,22.51,超市,校园卡,2025/11/15 8:15,校园超市
6299,20230007,18.06,交通,微信,2025/9/5 18:01,校园超市
942,20230007,44.45,交通,微信,2025/5/25 20:36,校园超市
7822,20230007,25.54,学习用品,校园卡,2025/7/13 17:57,二食堂
7741,20230007,2.55,交通,微信,2025/10/5 4:38,二食堂
1102,20230007,76.24,娱乐,校园卡,2025/7/10 19:37,体育馆
6204,20230007,54.14,超市,支付宝,2025/10/7 23:27,校门口
8083,20230007,54.74,学习用品,校园卡,2025/9/10 14:12,打印店
8243,20230007,76.11,餐饮,微信,2025/9/8 6:28,体育馆
1481,20230007,74.29,超市,微信,2025/8/4 6:16,图书馆
3895,20230007,16.7,生活服务,微信,2025/7/6 4:56,校园超市
1393,20230007,45.89,生活服务,微信,2025/8/23 9:16,图书馆
